@relation 'clean_data-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-V-R2-3,5-6,8,11-12'

@attribute 'volatile acidity' numeric
@attribute 'citric acid' numeric
@attribute chlorides numeric
@attribute 'free sulfur dioxide' numeric
@attribute density numeric
@attribute alcohol numeric
@attribute quality {3,4,5,6,7,8,9}

@data
0.263158,0.297297,0.361446,0.318182,0.43367,0.435484,6
0.298246,0.72973,0.373494,0.127273,0.519007,0.403226,5
0.421053,0.567568,0.445783,0.109091,0.604344,0.258065,5
0.403509,0.540541,0.373494,0.4,0.635376,0.209677,6
0.210526,0.486486,0.421687,0.554545,0.767261,0.322581,6
0.307018,0.351351,0.204819,0.345455,0.472459,0.516129,6
0.122807,0.459459,0.361446,0.172727,0.43367,0.451613,5
0.122807,0.418919,0.421687,0.209091,0.472459,0.370968,6
0.298246,0.716216,0.349398,0.518182,0.650892,0.129032,5
0.192982,0.567568,0.421687,0.036364,0.332816,0.774194,6
0.614035,0.5,0.228916,0.136364,0.301784,0.83871,6
0.403509,0.405405,0.337349,0.236364,0.379364,0.33871,6
0.140351,0.472973,0.409639,0.172727,0.43367,0.451613,6
0.421053,0.648649,0.373494,0.236364,0.309542,0.774194,7
0.245614,0.972973,0.39759,0.281818,0.674166,0.193548,6
0.315789,0.445946,0.457831,0.381818,0.441427,0.403226,6
0.508772,0.445946,0.228916,0.1,0.239721,0.596774,6
0.192982,0.581081,0.518072,0.163636,0.534523,0.241935,5
0.22807,0.554054,0.493976,0.2,0.534523,0.241935,5
0.122807,0.432432,0.590361,0.2,0.782777,0.129032,6
0.140351,0.864865,0.493976,0.609091,1,0.209677,7
0.22807,0.527027,0.301205,0.545455,0.301784,0.741935,8
0.280702,0.675676,0.46988,0.218182,0.363848,0.709677,6
0.22807,0.324324,0.457831,0.527273,0.612102,0.33871,6
0.368421,0.486486,0.39759,0.327273,0.542281,0.516129,8
0.175439,0.405405,0.46988,0.345455,0.65865,0.322581,5
0.175439,0.405405,0.46988,0.345455,0.65865,0.322581,5
0.877193,0.364865,0.289157,0.318182,0.681924,0.451613,6
0.140351,0.432432,0.373494,0.436364,0.39488,0.322581,6
0.807018,0.310811,0.240964,0.1,0.464701,0.387097,5
0.877193,0.364865,0.289157,0.318182,0.681924,0.451613,6
0.298246,0.418919,0.60241,0.454545,0.875873,0.290323,6
0.263158,0.5,0.385542,0.445455,0.286268,0.677419,8
0.54386,0.5,0.409639,0.309091,0.301784,0.758065,8
0.666667,0.527027,0.361446,0.4,0.441427,0.677419,7
0.473684,0.540541,0.361446,0.3,0.503491,0.629032,7
0.368421,0.486486,0.39759,0.327273,0.542281,0.516129,8
0.473684,0.527027,0.39759,0.118182,0.410396,0.387097,4
0.859649,0.527027,0.301205,0.181818,0.35609,0.774194,7
0.508772,0.445946,0.216867,0.345455,0.270753,0.758065,7
0.22807,0.324324,0.457831,0.527273,0.612102,0.33871,6
0.175439,0.405405,0.46988,0.345455,0.65865,0.322581,5
0.087719,0.405405,0.373494,0.372727,0.650892,0.16129,5
0.192982,0.554054,0.373494,0.327273,0.27851,0.548387,5
0.245614,0.554054,0.493976,0.481818,1,0.145161,6
0.368421,0.540541,0.361446,0.372727,0.635376,0.209677,6
0.473684,0.432432,0.46988,0.3,0.309542,0.645161,8
0.192982,0.432432,0.373494,0.263636,0.39488,0.451613,7
0.070175,0.351351,0.421687,0.490909,0.61986,0.403226,6
0.087719,0.378378,0.349398,0.490909,0.596587,0.419355,7
0.298246,0.445946,0.373494,0.363636,0.270753,0.532258,7
0.421053,0.216216,0.506024,0.118182,0.534523,0.241935,4
0.192982,0.554054,0.373494,0.327273,0.27851,0.548387,5
0.087719,0.378378,0.445783,0.3,0.43367,0.33871,7
0.105263,0.554054,0.337349,0.181818,0.332816,0.467742,6
0.333333,0.324324,0.590361,0.154545,0.674166,0.145161,5
0.245614,0.554054,0.493976,0.481818,1,0.145161,6
0.350877,0.527027,0.518072,0.190909,0.542281,0.387097,6
0.315789,0.554054,0.39759,0.354545,0.565555,0.645161,7
0.263158,0.459459,0.277108,0.2,0.239721,0.709677,7
0.385965,0.432432,0.277108,0.254545,0.309542,0.516129,7
0.333333,0.554054,0.457831,0.036364,0.449185,0.548387,6
0.350877,0.554054,0.493976,0.072727,0.456943,0.548387,6
0.350877,0.405405,0.457831,0.4,0.363848,0.5,7
0.666667,0.27027,0.542169,0.027273,0.379364,0.387097,6
0.526316,0.432432,0.421687,0.309091,0.472459,0.645161,7
0.614035,0.405405,0.361446,0.2,0.379364,0.693548,7
0.842105,0.216216,0.433735,0.236364,0.534523,0.177419,6
0.491228,0.756757,0.445783,0.209091,0.402638,0.403226,6
0.263158,0.540541,0.457831,0.027273,0.456943,0.548387,6
0.438596,0.391892,0.39759,0.218182,0.65865,0.241935,5
0.719298,0.175676,0.361446,0.136364,0.27851,0.919355,7
0.596491,0.445946,0.301205,0.118182,0.224205,0.870968,6
0.175439,0.391892,0.421687,0.090909,0.363848,0.532258,7
0.192982,0.540541,0.337349,0.645455,0.425912,0.322581,6
0.192982,0.351351,0.301205,0.281818,0.612102,0.33871,6
0.140351,0.635135,0.240964,0.190909,0.224205,0.677419,6
0.596491,0.445946,0.301205,0.118182,0.224205,0.870968,6
0.096491,0.405405,0.39759,0.154545,0.581071,0.209677,6
0.719298,0.175676,0.361446,0.136364,0.27851,0.919355,7
0.192982,0.445946,0.361446,0.227273,0.208689,0.693548,7
0.175439,0.391892,0.421687,0.090909,0.363848,0.532258,7
0.298246,0.486486,0.493976,0.3,0.891389,0.145161,7
0.298246,0.486486,0.493976,0.3,0.891389,0.145161,7
0.210526,0.459459,0.313253,0.272727,0.441427,0.564516,6
0.298246,0.486486,0.493976,0.3,0.891389,0.145161,7
0.561404,0.391892,0.421687,0.263636,0.534523,0.5,8
0.315789,0.418919,0.421687,0.245455,0.511249,0.467742,8
0.403509,0.648649,0.409639,0.081818,0.519007,0.580645,5
0.54386,0.324324,0.722892,0.063636,0.550039,0.354839,4
0.245614,0.486486,0.301205,0.090909,0.565555,0.403226,8
0.192982,0.378378,0.289157,0.127273,0.456943,0.548387,6
0.298246,0.486486,0.493976,0.3,0.891389,0.145161,7
0.210526,0.459459,0.373494,0.245455,0.472459,0.419355,6
0.315789,0.432432,0.337349,0.336364,0.487975,0.580645,6
0.210526,0.459459,0.313253,0.272727,0.441427,0.564516,6
0.385965,0.445946,0.313253,0.218182,0.418154,0.693548,8
0.368421,0.662162,0.39759,0.181818,0.565555,0.451613,6
0.157895,0.405405,0.337349,0.481818,0.294026,0.532258,6
0.587719,0.027027,0.349398,0.181818,0.472459,0.209677,5
0.263158,0.351351,0.433735,0.127273,0.487975,0.322581,6
0.473684,1,0.421687,0.145455,0.379364,0.354839,5
0.105263,1,0.373494,0.227273,0.348332,0.451613,7
0.350877,0.662162,0.39759,0.245455,0.844841,0.33871,4
0.175439,0.662162,0.457831,0.136364,0.371606,0.580645,6
0.149123,0.324324,0.506024,0.209091,0.418154,0.177419,5
0.298246,1,0.566265,0.309091,0.821567,0.322581,4
0.368421,0.662162,0.39759,0.181818,0.565555,0.451613,6
0.245614,0.662162,0.518072,0.218182,0.301784,0.548387,6
0.245614,0.662162,0.433735,0.290909,0.224205,0.758065,6
0.298246,0.662162,0.39759,0.3,0.35609,0.532258,5
0.175439,0.662162,0.289157,0.236364,0.402638,0.387097,7
0.245614,0.662162,0.506024,0.145455,0.441427,0.258065,5
0.54386,0.324324,0.46988,0.054545,0.402638,0.33871,4
0.245614,0.662162,0.506024,0.145455,0.441427,0.258065,5
0.491228,0.662162,0.253012,0.127273,0.239721,0.66129,7
0.368421,0.662162,0.26506,0.272727,0.169899,0.677419,6
0.298246,0.662162,0.39759,0.3,0.35609,0.532258,5
0.263158,0.324324,0.53012,0.154545,0.860357,0.258065,5
0.842105,1,0.506024,0.445455,1,0.193548,5
0.175439,0.662162,0.289157,0.236364,0.402638,0.387097,7
0.263158,0.662162,0.493976,0.590909,0.61986,0.241935,5
0.298246,0.662162,0.518072,0.590909,0.65865,0.145161,5
0.315789,1,0.493976,0.490909,0.844841,0.129032,5
0.403509,0.324324,0.578313,0.136364,0.441427,0.403226,5
0.298246,0.662162,0.626506,0.227273,0.519007,0.225806,5
0.175439,0.662162,0.373494,0.290909,0.332816,0.677419,6
0.614035,0.662162,0.289157,0.318182,0.650892,0.532258,6
0.210526,1,0.421687,0.281818,0.410396,0.677419,6
0.333333,0.662162,0.650602,0.3,0.309542,0.677419,6
0.140351,0.662162,0.554217,0.145455,0.35609,0.516129,6
0.140351,0.662162,0.554217,0.145455,0.35609,0.516129,6
0.192982,0.662162,0.325301,0.427273,0.472459,0.564516,6
0.614035,0.662162,0.289157,0.318182,0.650892,0.532258,6
0.561404,0.662162,0.46988,0.081818,0.449185,0.209677,5
0.614035,0.662162,0.289157,0.318182,0.650892,0.532258,6
0.77193,0.662162,0.301205,0.318182,0.674166,0.612903,7
0.22807,0.662162,0.542169,0.436364,1,0.193548,5
0.45614,1,0.722892,0.381818,0.751746,0.193548,5
0.333333,0.662162,0.650602,0.3,0.309542,0.677419,6
0.210526,1,0.421687,0.281818,0.410396,0.677419,6
0.245614,1,0.421687,0.363636,0.301784,0.677419,6
0.052632,0.662162,0.46988,0.227273,0.581071,0.419355,6
0.157895,1,0.493976,0.245455,0.441427,0.709677,6
0.114035,0.662162,0.46988,0.472727,0.581071,0.451613,6
0.140351,0.662162,0.554217,0.145455,0.35609,0.516129,6
0.192982,0.662162,0.506024,0.081818,0.363848,0.483871,6
0.631579,0.662162,0.26506,0.4,0.425912,0.758065,8
0.210526,1,0.421687,0.154545,0.464701,0.354839,5
0.192982,0.662162,0.325301,0.427273,0.472459,0.564516,6
0.298246,0.662162,0.253012,0.254545,0.247479,0.693548,7
0.280702,0.324324,0.445783,0.118182,0.441427,0.290323,5
0.561404,0.662162,0.46988,0.081818,0.449185,0.209677,5
0.77193,0.662162,0.301205,0.318182,0.674166,0.612903,7
0.614035,0.662162,0.289157,0.318182,0.650892,0.532258,6
0.22807,0.662162,0.518072,0.036364,0.309542,0.548387,5
0.210526,0.662162,0.349398,0.336364,0.519007,0.451613,6
0.298246,0.324324,0.578313,0.1,0.550039,0.241935,4
0,0.662162,0.493976,0.145455,0.573313,0.354839,6
0.754386,0.324324,0.373494,0.072727,0.379364,0.451613,6
0.245614,0.324324,0.421687,0.336364,0.43367,0.564516,6
0.140351,0.662162,0.566265,0.163636,0.596587,0.435484,6
0,0.662162,0.493976,0.145455,0.573313,0.354839,6
0.298246,0.324324,0.46988,0.218182,0.550039,0.33871,6
0.140351,0.662162,0.445783,0.5,0.627618,0.387097,6
0.298246,0.324324,0.578313,0.1,0.550039,0.241935,4
0.421053,0.324324,0.53012,0.054545,0.674166,0.177419,3
0.350877,0.662162,0.301205,0.163636,0.363848,0.419355,6
0.122807,0.662162,0.289157,0.136364,0.472459,0.225806,6
0.298246,1,0.542169,0.381818,1,0.290323,6
0.315789,1,0.421687,0.6,0.782777,0.241935,6
0.140351,1,0.337349,0.454545,0.984484,0.209677,5
0.184211,0.662162,0.253012,0.236364,0.363848,0.370968,6
0.210526,0.662162,0.26506,0.054545,0.363848,0.5,5
0.385965,0.662162,0.445783,0.409091,0.720714,0.322581,5
0.45614,0.662162,0.289157,0.336364,0.503491,0.693548,8
0.473684,0.662162,0.289157,0.363636,0.464701,0.709677,8
0.368421,0.662162,0.253012,0.390909,0.519007,0.693548,7
0.947368,0.324324,0.361446,0.036364,0.487975,0.387097,5
0.333333,0.662162,0.421687,0.3,0.224205,0.66129,7
0.333333,0.662162,0.385542,0.190909,0.332816,0.725806,6
0.754386,0.324324,0.409639,0.109091,0.255237,0.806452,6
0.192982,0.662162,0.253012,0.218182,0.534523,0.483871,7
0.210526,0.662162,0.373494,0.290909,0.519007,0.33871,5
0.385965,0.324324,0.301205,0.136364,0.480217,0.193548,5
0.491228,0.324324,0.361446,0.2,0.294026,0.741935,7
0.157895,1,0.433735,0.2,0.550039,0.677419,8
0.175439,0.662162,0.385542,0.336364,0.573313,0.290323,7
0.210526,0.662162,0.506024,0.445455,0.643134,0.483871,6
0.315789,1,0.421687,0.518182,0.689682,0.322581,6
0.22807,0.662162,0.614458,0.436364,0.930178,0.290323,6
0.210526,0.662162,0.53012,0.118182,0.456943,0.403226,5
0.175439,0.662162,0.626506,0.072727,0.550039,0.322581,5
0.263158,1,0.39759,0.118182,0.487975,0.516129,6
0.245614,0.662162,0.301205,0.245455,0.526765,0.483871,7
0.245614,0.662162,0.26506,0.418182,0.511249,0.516129,6
0.192982,0.662162,0.253012,0.218182,0.534523,0.483871,7
0.131579,0.662162,0.361446,0.290909,0.425912,0.403226,6
0.245614,0.662162,0.337349,0.463636,0.61986,0.419355,6
0.280702,0.662162,0.349398,0.454545,0.627618,0.419355,6
0.263158,0.662162,0.313253,0.181818,0.495733,0.645161,6
0.210526,0.662162,0.373494,0.290909,0.519007,0.33871,5
0.210526,0.662162,0.349398,0.327273,0.526765,0.33871,6
0.385965,0.324324,0.301205,0.136364,0.480217,0.193548,5
0.22807,0.662162,0.385542,0.118182,0.43367,0.483871,5
0.298246,0.662162,0.421687,0.263636,0.844841,0.322581,6
0.22807,0.662162,0.39759,0.354545,0.976726,0.112903,6
0.333333,1,0.337349,0.409091,0.852599,0.112903,5
0.350877,0.662162,0.433735,0.418182,0.643134,0.483871,6
0.333333,0.662162,0.337349,0.281818,0.379364,0.5,6
0.22807,0.662162,0.39759,0.354545,0.976726,0.112903,6
0.333333,1,0.337349,0.409091,0.852599,0.112903,5
0.385965,0.662162,0.337349,0.218182,0.557797,0.516129,7
0.263158,0.662162,0.481928,0.536364,0.542281,0.5,7
0.315789,0.662162,0.228916,0.272727,0.503491,0.451613,6
0.175439,1,0.421687,0.381818,0.968968,0.16129,6
0.122807,0.662162,0.26506,0.136364,0.472459,0.370968,6
0.087719,0.662162,0.228916,0.036364,0.425912,0.306452,5
0.350877,0.662162,0.373494,0.272727,0.503491,0.322581,6
0.157895,0.662162,0.301205,0.218182,0.379364,0.290323,6
0.315789,0.662162,0.228916,0.272727,0.503491,0.451613,6
0.175439,1,0.421687,0.381818,0.968968,0.16129,6
0.789474,0.324324,0.240964,0.245455,0.456943,0.177419,4
0.140351,0.662162,0.337349,0.227273,0.410396,0.419355,6
0.105263,0.662162,0.349398,0.236364,0.441427,0.419355,6
0.087719,0.662162,0.228916,0.036364,0.425912,0.306452,5
0.070175,0.662162,0.481928,0.281818,0.627618,0.419355,6
0.368421,0.662162,0.301205,0.3,0.573313,0.306452,6
0.385965,0.662162,0.301205,0.309091,0.573313,0.306452,6
0.491228,0.324324,0.192771,0.272727,0.247479,0.774194,6
0.122807,0.662162,0.26506,0.136364,0.472459,0.370968,6
0.175439,0.662162,0.506024,0.309091,0.635376,0.419355,6
0.22807,0.662162,0.349398,0.381818,0.3173,0.741935,7
0.385965,0.662162,0.578313,0.209091,0.705198,0.483871,7
0.596491,0.662162,0.566265,0.272727,0.728472,0.516129,7
0.280702,0.662162,0.277108,0.3,0.472459,0.435484,7
0.263158,0.662162,0.325301,0.390909,0.743988,0.258065,6
0.175439,0.662162,0.506024,0.309091,0.635376,0.419355,6
0.614035,0.662162,0.433735,0.090909,0.712956,0.16129,4
0.473684,0.662162,0.325301,0.109091,0.379364,0.403226,4
0.385965,1,0.289157,0.281818,0.301784,0.774194,6
0.350877,0.662162,0.60241,0.072727,0.674166,0.33871,5
0.45614,0.662162,0.216867,0.218182,0.224205,0.677419,7
0.385965,1,0.289157,0.281818,0.301784,0.774194,6
0.350877,0.662162,0.60241,0.072727,0.674166,0.33871,5
0.192982,0.662162,0.421687,0.245455,0.519007,0.33871,6
0.175439,0.662162,0.445783,0.309091,0.968968,0.193548,5
0.192982,0.662162,0.554217,0.154545,0.581071,0.306452,5
0.385965,0.662162,0.554217,0.427273,0.798293,0.274194,6
0.385965,1,0.349398,0.3,0.573313,0.306452,5
0.385965,1,0.385542,0.309091,0.581071,0.306452,5
0.385965,0.662162,0.554217,0.427273,0.798293,0.274194,6
0.245614,0.662162,0.650602,0.436364,0.666408,0.370968,6
0.315789,0.662162,0.433735,0.172727,0.464701,0.370968,5
0.157895,0.662162,0.46988,0.190909,0.588829,0.403226,4
0.157895,1,0.53012,0.536364,0.635376,0.403226,6
0.333333,0.662162,0.493976,0.163636,0.464701,0.290323,6
0.982456,0.662162,0.493976,0.136364,0.581071,0.419355,4
0.175439,1,0.445783,0.472727,0.829325,0.33871,5
0.403509,0.662162,0.638554,0.436364,0.914663,0.16129,4
0.403509,0.662162,0.445783,0.1,1,0.241935,5
0.385965,0.662162,0.361446,0.272727,0.519007,0.564516,6
0.280702,0.662162,0.361446,0.4,0.487975,0.629032,7
0.175439,1,0.445783,0.472727,0.829325,0.33871,5
0.298246,1,0.433735,0.454545,0.65865,0.193548,6
0.385965,1,0.361446,0.4,0.860357,0.112903,5
0.403509,0.662162,0.39759,0.290909,0.596587,0.290323,5
0.298246,1,0.433735,0.454545,0.65865,0.193548,6
0.385965,1,0.361446,0.4,0.860357,0.112903,5
0.333333,1,0.325301,0.227273,0.425912,0.516129,6
0.105263,1,0.228916,0.254545,0.301784,0.693548,6
0.070175,0.662162,0.39759,0.427273,0.573313,0.387097,6
0.22807,1,0.457831,0.209091,0.348332,0.435484,6
0.140351,0.662162,0.409639,0.063636,0.635376,0.403226,6
0.368421,0.662162,0.457831,0.318182,0.519007,0.225806,6
0.333333,0.662162,0.445783,0.463636,0.65865,0.193548,6
0.824561,0.013514,0.301205,0.490909,0.270753,0.629032,5
0.333333,0.662162,0.445783,0.463636,0.65865,0.193548,6
0.368421,0.662162,0.457831,0.318182,0.519007,0.225806,6
0.45614,0.662162,0.445783,0.481818,0.689682,0.435484,6
0.54386,0.324324,0.301205,0.227273,0.270753,0.758065,5
0.578947,0.324324,0.301205,0.072727,0.080683,0.887097,7
0.578947,0.013514,0.46988,0.336364,0.550039,0.241935,5
0.315789,0.662162,0.277108,0.263636,0.247479,0.790323,9
0.421053,0.662162,0.26506,0.381818,0.270753,0.725806,6
0.192982,0.662162,0.373494,0.381818,0.495733,0.241935,7
0.333333,0.662162,0.578313,0.518182,1,0.096774,5
0.210526,0.662162,0.46988,0.4,0.751746,0.322581,7
0.421053,0.662162,0.26506,0.381818,0.270753,0.725806,6
0.315789,0.662162,0.373494,0.154545,0.542281,0.33871,6
0.315789,0.662162,0.216867,0.236364,0.371606,0.532258,7
0.105263,0.662162,0.313253,0.363636,0.441427,0.419355,7
0.368421,0.662162,0.313253,0.345455,0.674166,0.451613,5
0.192982,0.662162,0.457831,0.363636,0.472459,0.435484,6
0.45614,0.662162,0.433735,0.536364,0.666408,0.16129,6
0.210526,0.662162,0.674699,0.136364,0.511249,0.193548,6
0.508772,0.662162,0.433735,0.463636,0.860357,0.080645,6
0.245614,0.662162,0.240964,0.263636,0.441427,0.532258,8
0.315789,0.662162,0.216867,0.236364,0.371606,0.532258,7
0.421053,0.662162,0.493976,0.136364,0.65865,0.225806,5
0.631579,0.662162,0.433735,0.127273,0.666408,0.112903,6
0.105263,0.662162,0.53012,0.181818,0.643134,0.225806,6
0.157895,0.662162,0.361446,0.4,0.456943,0.403226,7
0.315789,0.662162,0.337349,0.318182,0.643134,0.274194,6
0.245614,0.662162,0.46988,0.454545,0.899147,0.354839,6
0.421053,0.662162,0.493976,0.136364,0.65865,0.225806,5
0.210526,0.662162,0.578313,0.109091,0.441427,0.564516,6
0.122807,0.324324,0.457831,0.172727,0.61986,0.258065,6
0.298246,0.324324,0.53012,0.036364,0.456943,0.548387,5
0.210526,0.662162,0.578313,0.109091,0.441427,0.564516,6
0.350877,0.662162,0.385542,0.236364,0.425912,0.677419,8
0.192982,0.662162,0.337349,0.118182,0.519007,0.483871,7
0.298246,0.662162,0.46988,0.436364,1,0.193548,6
0.105263,1,0.313253,0.172727,0.480217,0.354839,6
0.719298,0.662162,0.409639,0.245455,0.627618,0.322581,5
0.070175,0.662162,0.39759,0.372727,0.487975,0.274194,6
0.245614,0.662162,0.39759,0.218182,0.456943,0.403226,5
0.719298,0.662162,0.409639,0.245455,0.627618,0.322581,5
0.245614,0.662162,0.542169,0.363636,0.596587,0.33871,6
0.192982,0.662162,0.590361,0.436364,0.984484,0.177419,7
0.385965,0.662162,0.481928,0.436364,0.775019,0.354839,7
0.192982,0.662162,0.590361,0.436364,0.984484,0.177419,7
0.280702,0.662162,0.46988,0.436364,0.705198,0.403226,7
0.245614,0.662162,0.542169,0.363636,0.596587,0.33871,6
0.22807,0.662162,0.325301,0.163636,0.224205,0.66129,7
0.385965,0.662162,0.433735,0.263636,0.550039,0.354839,5
0.315789,0.662162,0.590361,0.336364,0.728472,0.225806,4
0.403509,0.662162,0.421687,0.227273,0.3173,0.774194,7
0.596491,1,0.807229,0.418182,0.829325,0.16129,6
0.368421,0.662162,0.421687,0.245455,0.441427,0.467742,4
0.666667,0.662162,0.518072,0.154545,0.65865,0.16129,5
0.350877,0.662162,0.445783,0.227273,0.503491,0.354839,5
0.122807,0.662162,0.46988,0.172727,0.449185,0.193548,5
0.561404,0.662162,0.614458,0.290909,0.73623,0.532258,6
0.403509,0.662162,0.493976,0.454545,0.720714,0.129032,5
0.429825,0.662162,0.481928,0.463636,0.689682,0.209677,5
0.333333,0.662162,0.481928,0.545455,0.681924,0.225806,6
0.315789,0.662162,0.457831,0.472727,0.643134,0.370968,6
0.22807,0.662162,0.457831,0.254545,0.332816,0.451613,7
0.350877,0.621622,0.60241,0.272727,1,0.16129,4
0.087719,0.5,0.325301,0.418182,0.309542,0.564516,8
0.640351,0.756757,0.373494,0.054545,0.519007,0.451613,5
0.54386,0.459459,0.554217,0.281818,0.43367,0.612903,6
0.175439,0.445946,0.289157,0.163636,0.39488,0.403226,7
0.403509,0.513514,0.325301,0.072727,0.410396,0.306452,6
0.280702,0.243243,0.445783,0.281818,0.712956,0.290323,6
0.473684,0.405405,0.228916,0.227273,0.503491,0.548387,7
0.245614,0.391892,0.445783,0.727273,0.650892,0.370968,6
0.333333,0.432432,0.457831,0.572727,0.69744,0.145161,5
0.473684,0.405405,0.228916,0.227273,0.503491,0.548387,7
0.263158,0.5,0.277108,0.527273,0.379364,0.5,6
0.385965,0.27027,0.433735,0.363636,0.565555,0.387097,6
0.473684,0.27027,0.301205,0.145455,0.565555,0.33871,5
0.421053,0.459459,0.542169,0.381818,1,0.16129,5
0.403509,0.405405,0.445783,0.427273,0.705198,0.629032,6
0.298246,0.378378,0.554217,0.481818,0.891389,0.16129,7
0.298246,0.378378,0.554217,0.481818,0.891389,0.16129,7
0.315789,0.445946,0.481928,0.359091,1,0.177419,7
0.298246,0.378378,0.554217,0.481818,0.891389,0.16129,7
0.315789,0.5,0.457831,0.363636,0.860357,0.322581,5
0.315789,0.445946,0.481928,0.359091,1,0.177419,7
0.140351,0.337838,0.301205,0.236364,0.340574,0.548387,6
0.614035,0.405405,0.493976,0.045455,0.61986,0.274194,4
0.298246,0.378378,0.554217,0.481818,0.891389,0.16129,7
0.280702,0.405405,0.373494,0.354545,0.43367,0.612903,6
0.324561,0.297297,0.46988,0.472727,0.650892,0.354839,5
0.070175,0.432432,0.614458,0.409091,0.627618,0.193548,6
0.22807,0.445946,0.325301,0.3,0.441427,0.483871,6
0.421053,0.486486,0.385542,0.409091,0.860357,0.322581,6
0.175439,0.405405,0.349398,0.336364,0.332816,0.677419,6
0.280702,0.405405,0.373494,0.354545,0.43367,0.612903,6
0.315789,0.391892,0.409639,0.3,0.363848,0.580645,6
0.315789,0.405405,0.409639,0.209091,0.565555,0.354839,6
0.368421,0.486486,0.289157,0.372727,0.759503,0.370968,5
0.333333,0.256757,0.445783,0.036364,0.650892,0.096774,4
0.438596,0.567568,0.590361,0.227273,0.643134,0.258065,5
0.403509,0.567568,0.578313,0.209091,0.650892,0.258065,5
0.298246,0.418919,0.313253,0.272727,0.387122,0.532258,6
0.280702,0.297297,0.349398,0.327273,0.487975,0.306452,6
0.315789,0.391892,0.566265,0.418182,0.984484,0.258065,5
0.929825,0.351351,0.506024,0.209091,0.581071,0.419355,4
0.245614,0.405405,0.554217,0.436364,0.875873,0.290323,5
0.403509,0.324324,0.277108,0.072727,0.410396,0.403226,5
0.210526,0.405405,0.337349,0.263636,0.526765,0.451613,5
0.175439,0.5,0.626506,0.209091,0.612102,0.322581,6
0.45614,0.364865,0.60241,0.190909,0.666408,0.33871,6
0.175439,0.459459,0.373494,0.372727,0.3173,0.564516,8
0.22807,0.418919,0.445783,0.245455,0.526765,0.451613,6
0.333333,0.432432,0.421687,0.154545,0.387122,0.306452,6
0.210526,0.445946,0.493976,0.236364,0.643134,0.16129,4
0.263158,0.364865,0.409639,0.2,0.480217,0.225806,6
0.210526,0.527027,0.421687,0.254545,0.542281,0.451613,7
0.122807,0.648649,0.518072,0.2,0.612102,0.467742,7
0.175439,0.459459,0.373494,0.372727,0.3173,0.564516,8
0.087719,0.405405,0.566265,0.263636,0.573313,0.403226,6
0.157895,0.297297,0.662651,0.481818,0.627618,0.209677,6
0.385965,0.432432,0.301205,0.236364,0.410396,0.612903,6
